Open,High,Low,Close,Volume,Dividends,Stock Splits
24.817006789488236,24.817006789488236,23.932460473792784,24.16105079650879,58727900,0.0,0.0
24.389647698239774,24.389647698239774,23.77344551904802,23.952342987060547,50079700,0.0,0.0
23.644239829547217,23.664115849053708,23.11748645154747,23.1771183013916,64237800,0.0,0.0
23.982157039218595,24.62817606994882,23.783383556862177,24.39958381652832,60733200,0.0,0.0
24.479090794073844,24.7971317417291,24.121297808412887,24.200807571411133,35925000,0.0,0.0
24.12129943853011,24.1709923328889,23.56472916426711,23.703872680664062,35733800,0.0,0.0
23.743626512738587,23.783382344580943,23.17711917862181,23.37589454650879,34760800,0.0,0.0
23.206936789877112,23.56472980951478,22.650368396036605,22.759693145751953,53819700,0.0,0.0
22.849141603450693,22.948529289372786,22.531102525029947,22.82926368713379,31260700,0.0,0.0
22.88889919724542,23.256631199090723,22.719940686876267,23.147306442260742,38699200,0.0,0.0
23.91258491439621,24.44927726822098,23.84301410460316,24.180931091308594,58393000,0.0,0.0
23.882768630981445,24.20080768446007,23.852951758844466,23.882768630981445,29885900,0.0,0.0
24.011970891312835,24.111358567808555,23.435524642432362,23.624361038208008,26445800,0.0,0.0
23.574667213033386,23.683993851201063,23.12742549406644,23.584606170654297,31189300,0.0,0.0
23.4156491434195,23.743627182724055,23.117487978838067,23.485219955444336,30677100,0.0,0.0
23.76350470144543,24.101421693334874,23.604485163575394,23.872831344604492,33664500,0.0,0.0
23.94240467786003,24.538728955528217,23.932465718738253,24.061668395996094,36709100,0.0,0.0
24.051726061453685,25.035660050922854,23.95233838767997,24.16105079650879,31790600,0.0,0.0
24.131239582008455,24.59835925718107,23.5050984666183,23.75356674194336,42765600,0.0,0.0
24.439339190444173,24.54866583586328,23.902646817291252,24.37970733642578,45833900,0.0,0.0
23.80326056758588,23.962280105682,23.236751330498215,23.79332160949707,40626000,0.0,0.0
23.992094714571387,24.280318807718135,23.892708926539648,24.101421356201172,24713200,0.0,0.0
24.35982836952454,24.498969988122138,23.843013935215776,24.011972427368164,29890300,0.0,0.0
24.09148246924852,24.68780667750793,24.06166559535371,24.508909225463867,34694100,0.0,0.0
24.528788467624704,24.82694964004429,24.270381233551895,24.727561950683594,96778900,0.0,0.0
24.817010955771046,24.906459687617833,24.46915688265856,24.657991409301758,20582200,0.0,0.0
24.548664918785416,24.618235728484958,24.151114185081084,24.260440826416016,18394100,0.0,0.0
24.07160508416397,24.55860266121112,24.002034272537585,24.369768142700195,10404400,0.0,0.0
24.498969186957087,24.50890814448366,24.051727472235196,24.220685958862305,20229500,0.0,0.0
24.320072082412864,24.886581295364458,24.270379189748393,24.55860137939453,27064600,0.0,0.0
24.91639904011092,25.333825830107152,24.87664510069643,25.32388687133789,30387900,0.0,0.0
25.423272516090336,25.671740778325645,25.313945874094834,25.641923904418945,26721800,0.0,0.0
25.800945596156925,25.84070143135396,25.29407196703265,25.651865005493164,26777400,0.0,0.0
25.58229272213249,25.771129137161424,25.39345630710356,25.751251220703125,16537900,0.0,0.0
25.77112827863006,26.26806479955802,25.49284314447194,26.11898422241211,24234000,0.0,0.0
26.228309902067465,26.58610481649016,25.8506389668032,26.15873908996582,30817600,0.0,0.0
26.208433974721768,26.61592178619575,26.138861266709473,26.486717224121094,21518500,0.0,0.0
26.586103420842118,26.605981336302648,25.959964249134284,26.019596099853516,24806900,0.0,0.0
25.661803690378516,25.950027805492837,25.443152286116387,25.721435546875,46539700,0.0,0.0
25.830762353956228,25.96990398518188,25.562416154596,25.89039421081543,27526300,0.0,0.0
25.94008515505183,26.138858613638522,25.81088060609132,25.969900131225586,28221600,0.0,0.0
26.158739721336282,26.367454058341227,25.890393529042427,26.347576141357422,82635600,0.0,0.0
33.334503307315266,34.66629335796982,32.54934268082175,34.149478912353516,365457900,0.0,0.0
33.56309686428671,34.51721418217306,33.35438441187255,33.8016242980957,136028900,0.0,0.0
33.86126057525652,35.411704175841294,33.80162681669829,35.212928771972656,124718800,0.0,0.0
35.43157997597029,37.72742456891361,35.1036000105068,37.39944839477539,173582800,0.0,0.0
37.727420334981566,38.07527817973734,36.1074099817748,36.574527740478516,154828700,0.0,0.0
37.0714613899987,38.055397308229246,36.69378859608627,37.26029968261719,106066500,0.0,0.0
37.42926173097884,38.254178244457584,37.27024218265252,37.816871643066406,73058500,0.0,0.0
38.1945406760717,39.079087062219614,38.01564322816261,38.94988250732422,79994800,0.0,0.0
38.87037488927816,39.00951650715031,37.70754147031501,38.313804626464844,63950800,0.0,0.0
38.37343445841498,38.701410554035746,37.46901024319044,38.631839752197266,68854800,0.0,0.0
38.89026032339655,38.94989029039853,38.194548308211495,38.30387496948242,41301000,0.0,0.0
38.35356311060567,38.502645592252094,37.77711489231949,38.26411437988281,43532300,0.0,0.0
37.96595429681083,38.2641154773302,37.86656470908763,37.98583221435547,31161000,0.0,0.0
38.0057087602327,38.08521663621662,36.54471409969404,36.793182373046875,65379200,0.0,0.0
36.60434682645467,37.31993285559692,36.39563060126852,36.42544937133789,48423900,0.0,0.0
36.13723076296144,36.84287983684443,35.799313717657185,36.33600616455078,56521100,0.0,0.0
36.74348708094404,37.26030151078033,36.673916272247304,36.852813720703125,45840800,0.0,0.0
37.20066960659661,38.045460206224725,36.91244550410705,37.57834243774414,57609600,0.0,0.0
